grid_latitude,grid_longitude,weathercode,temperature_2m_mean,temperature_2m_max,temperature_2m_min,daylight_duration,sunshine_duration,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,windspeed_10m_max,windgusts_10m_max,shortwave_radiation_sum,Number of Sites Reporting,aqi_lag_1,aqi_lag_2,aqi_lag_3,aqi_lag_7,aqi_roll_mean_3,aqi_roll_mean_7,aqi_roll_std_7,aqi_diff_1,aqi_diff_7,month,weekday,season,month_sin,month_cos,weekday_sin,weekday_cos,temp_range,wind_dir_sin,wind_dir_cos,AQI
42.448944,-76.498665,63,18.1,28.5,10.6,53754.68,29683.32,5.8,5.8,0.0,4.0,6.94,9.6,21.73,1.0,50.0,46.0,43.0,25.0,46.333333333333336,42.57142857142857,9.144345117013433,4.0,25.0,5,5,1,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,17.9,0.90630778703665,-0.42261826174069933,47.0
42.448944,-76.498665,45,20.5,27.4,15.6,53849.17,27481.13,0.0,0.0,0.0,0.0,2.55,3.8,22.65,1.0,47.0,50.0,46.0,36.0,47.666666666666664,45.714285714285715,4.8892496259407645,-3.0,11.0,5,6,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,11.799999999999999,0.9961946980917455,0.08715574274765814,45.0
42.448944,-76.498665,3,22.3,25.1,19.3,53940.37,23193.61,0.0,0.0,0.0,0.0,6.98,16.4,16.62,1.0,45.0,47.0,50.0,49.0,47.333333333333336,47.0,2.5166114784236004,-2.0,-4.0,5,0,1,0.49999999999999994,-0.8660254037844387,0.0,1.0,5.800000000000001,0.49999999999999994,-0.8660254037844387,37.0
42.448944,-76.498665,63,18.6,21.3,14.6,54028.14,31564.45,2.5,2.5,0.0,1.0,6.29,9.7,17.98,1.0,37.0,45.0,47.0,49.0,43.0,45.285714285714285,4.347960660443224,-8.0,-12.0,5,1,1,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,6.700000000000001,-0.9902680687415704,0.13917310096006547,35.0
42.448944,-76.498665,45,16.1,20.2,11.0,54112.35,27690.18,0.0,0.0,0.0,0.0,4.42,6.2,22.6,1.0,35.0,37.0,45.0,43.0,39.0,43.285714285714285,5.437961803049779,-2.0,-8.0,5,2,1,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,9.2,-0.7071067811865477,0.7071067811865474,32.0
42.448944,-76.498665,2,13.3,18.8,6.7,54192.84,50434.18,0.0,0.0,0.0,0.0,6.37,9.0,30.11,1.0,32.0,35.0,37.0,46.0,34.666666666666664,41.714285714285715,6.921326600064589,-3.0,-14.0,5,3,1,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,12.100000000000001,-0.6819983600624984,0.7313537016191707,36.0
42.448944,-76.498665,1,15.1,23.3,5.7,54269.46,50420.31,0.0,0.0,0.0,0.0,5.04,8.0,30.87,1.0,36.0,32.0,35.0,50.0,34.333333333333336,40.285714285714285,6.921326600064583,4.0,-14.0,5,4,1,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,17.6,-0.6560590289905074,0.7547095802227719,46.0
42.448944,-76.498665,3,18.2,26.8,8.1,54342.3,46807.48,0.0,0.0,0.0,0.0,2.42,2.5,31.04,1.0,46.0,36.0,32.0,47.0,38.0,39.714285714285715,6.102302453836163,10.0,-1.0,6,5,2,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,18.700000000000003,0.9335804264972017,-0.35836794954530027,64.0
42.448944,-76.498665,51,18.7,26.3,11.8,54411.98,18000.0,0.4,0.4,0.0,1.0,3.01,4.4,19.15,1.0,64.0,46.0,36.0,45.0,48.666666666666664,42.142857142857146,10.945753688509692,18.0,19.0,6,6,2,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,14.5,0.6691306063588585,-0.743144825477394,47.0
42.448944,-76.498665,3,20.6,26.0,16.3,54478.45,31003.68,0.0,0.0,0.0,0.0,2.01,2.8,22.46,1.0,47.0,64.0,46.0,37.0,52.333333333333336,42.42857142857143,11.058287131636348,-17.0,10.0,6,0,2,1.2246467991473532e-16,-1.0,0.0,1.0,9.7,0.43837114678907746,0.898794046299167,43.0
42.448944,-76.498665,3,23.0,30.2,15.1,54541.68,49904.77,0.0,0.0,0.0,0.0,3.09,4.6,28.91,1.0,43.0,47.0,64.0,35.0,51.333333333333336,43.285714285714285,10.796824930109237,-4.0,8.0,6,1,2,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,15.1,0.5150380749100544,-0.8571673007021122,71.0
42.448944,-76.498665,3,23.4,27.9,17.7,54601.57,43079.56,0.0,0.0,0.0,0.0,5.4,8.3,23.82,1.0,71.0,43.0,47.0,32.0,53.666666666666664,48.42857142857143,14.222718245318447,28.0,39.0,6,2,2,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,10.2,0.49999999999999994,-0.8660254037844387,47.0
42.448944,-76.498665,81,22.8,25.9,19.0,54658.09,18624.32,5.9,5.9,0.0,5.0,4.81,10.1,15.93,1.0,47.0,71.0,43.0,36.0,53.666666666666664,50.57142857142857,12.340409810282408,-24.0,11.0,6,3,2,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,6.899999999999999,-0.3090169943749473,-0.9510565162951536,40.0
42.448944,-76.498665,55,16.9,20.9,15.0,54711.16,11112.94,2.2,2.2,0.0,2.0,3.01,8.3,9.22,1.0,40.0,47.0,71.0,46.0,52.666666666666664,51.142857142857146,11.625096005747961,-7.0,-6.0,6,4,2,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,5.899999999999999,0.258819045102521,-0.9659258262890682,32.0
42.448944,-76.498665,3,18.0,22.7,14.6,54760.72,25812.51,0.0,0.0,0.0,0.0,5.73,8.9,21.26,1.0,32.0,40.0,47.0,64.0,39.666666666666664,49.142857142857146,13.680016708427557,-8.0,-32.0,6,5,2,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,8.1,-0.9998476951563913,0.01745240643728313,33.0
42.448944,-76.498665,63,15.7,20.7,12.8,54806.71,13965.51,8.7,8.7,0.0,4.0,6.22,9.6,17.65,1.0,33.0,32.0,40.0,47.0,35.0,44.714285714285715,13.073054803861325,1.0,-14.0,6,6,2,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,7.899999999999999,-0.7071067811865477,0.7071067811865474,32.0
42.448944,-76.498665,3,14.2,16.8,11.5,54849.07,7520.61,0.0,0.0,0.0,0.0,4.22,9.2,8.61,1.0,32.0,33.0,32.0,43.0,32.333333333333336,42.57142857142857,13.842653200129202,-1.0,-11.0,6,0,2,1.2246467991473532e-16,-1.0,0.0,1.0,5.300000000000001,-0.7660444431189781,0.6427876096865393,17.0
42.448944,-76.498665,3,14.4,16.7,12.3,54887.74,11449.18,0.0,0.0,0.0,0.0,3.28,6.0,13.73,1.0,17.0,32.0,33.0,71.0,27.333333333333332,38.857142857142854,16.86642198203845,-15.0,-54.0,6,1,2,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,4.399999999999999,-0.6819983600624984,0.7313537016191707,19.0
42.448944,-76.498665,3,18.0,22.6,14.5,54922.67,43941.59,0.0,0.0,0.0,0.0,1.75,4.5,25.8,1.0,19.0,17.0,32.0,47.0,22.666666666666668,31.428571428571427,10.659223593632257,2.0,-28.0,6,2,2,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,8.100000000000001,0.9961946980917455,0.08715574274765814,37.0
42.448944,-76.498665,1,22.1,30.5,12.4,54953.79,50400.0,0.0,0.0,0.0,0.0,5.19,10.0,30.4,1.0,37.0,19.0,17.0,40.0,24.333333333333332,30.0,8.717797887081284,18.0,-3.0,6,3,2,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,18.1,0.20791169081775931,-0.9781476007338057,51.0
42.448944,-76.498665,3,23.3,27.4,16.7,54981.05,34974.36,0.0,0.0,0.0,0.0,5.12,10.1,26.39,1.0,51.0,37.0,19.0,32.0,35.666666666666664,31.571428571428573,11.399665826346837,14.0,19.0,6,4,2,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,10.7,-0.7431448254773946,0.6691306063588578,51.0
42.448944,-76.498665,2,18.2,23.7,12.7,55004.41,49821.21,0.0,0.0,0.0,0.0,6.44,9.1,30.81,1.0,51.0,51.0,37.0,33.0,46.333333333333336,34.285714285714285,13.573433435873708,0.0,18.0,6,5,2,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,11.0,-0.6427876096865396,0.7660444431189778,31.0
42.448944,-76.498665,2,18.6,27.3,8.7,55023.81,50700.83,0.0,0.0,0.0,0.0,3.06,5.1,30.85,1.0,31.0,51.0,51.0,32.0,44.333333333333336,34.0,13.625955623979763,-20.0,-1.0,6,6,2,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,18.6,0.5591929034707469,-0.8290375725550416,43.0
42.448944,-76.498665,3,24.4,33.3,18.0,55039.19,43200.0,0.0,0.0,0.0,0.0,3.98,6.2,28.82,1.0,43.0,31.0,51.0,17.0,41.666666666666664,35.57142857142857,13.98638794038857,12.0,26.0,6,0,2,1.2246467991473532e-16,-1.0,0.0,1.0,15.299999999999997,0.3583679495453002,-0.9335804264972017,50.0
42.448944,-76.498665,95,26.7,33.1,20.6,55050.52,50201.34,0.0,0.0,0.0,0.0,3.32,6.2,28.0,1.0,50.0,43.0,31.0,19.0,41.333333333333336,40.285714285714285,12.120427463780365,7.0,31.0,6,1,2,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,12.5,0.7986355100472927,-0.6018150231520484,44.0
42.448944,-76.498665,3,28.5,33.3,23.5,55057.75,47933.79,0.0,0.0,0.0,0.0,3.11,5.2,27.8,1.0,44.0,50.0,43.0,37.0,45.666666666666664,43.857142857142854,7.6687367805606295,-6.0,7.0,6,2,2,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,9.799999999999997,0.39073112848927377,-0.9205048534524404,47.0
42.448944,-76.498665,3,27.2,32.8,22.9,55060.82,41510.0,0.0,0.0,0.0,0.0,3.91,5.3,26.39,1.0,47.0,44.0,50.0,51.0,47.0,45.285714285714285,7.087883692477954,3.0,-4.0,6,3,2,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,9.899999999999999,-0.9848077530122081,0.17364817766692997,45.0
42.448944,-76.498665,95,25.7,30.5,21.1,55059.71,37470.89,0.0,0.0,0.0,0.0,5.77,8.1,23.87,1.0,45.0,47.0,44.0,51.0,45.333333333333336,44.42857142857143,6.629659188252483,-2.0,-6.0,6,4,2,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,9.399999999999999,-0.5591929034707466,0.8290375725550418,46.0
42.448944,-76.498665,81,26.1,31.9,21.4,55054.37,32677.37,4.0,4.0,0.0,1.0,3.55,7.7,24.52,1.0,46.0,45.0,47.0,31.0,46.0,43.714285714285715,6.047431568147602,1.0,15.0,6,5,2,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,10.5,0.6819983600624985,0.7313537016191705,50.0
42.448944,-76.498665,3,20.5,25.6,16.7,55031.22,31491.02,0.0,0.0,0.0,0.0,8.63,16.4,20.53,1.0,50.0,46.0,45.0,43.0,47.0,46.42857142857143,2.7602622373693606,4.0,7.0,6,0,2,1.2246467991473532e-16,-1.0,0.0,1.0,8.900000000000002,-0.8386705679454243,0.5446390350150266,38.0
42.448944,-76.498665,3,22.8,28.8,13.9,55013.51,47454.88,0.0,0.0,0.0,0.0,5.6,9.4,29.62,1.0,38.0,50.0,46.0,50.0,44.666666666666664,45.714285714285715,4.1115400891589955,-12.0,-12.0,6,1,2,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,14.9,-0.017452406437283637,-0.9998476951563913,48.0
42.448944,-76.498665,45,18.5,21.1,13.3,54966.13,42460.87,0.0,0.0,0.0,0.0,6.18,8.7,25.9,1.0,48.0,38.0,50.0,44.0,45.333333333333336,45.42857142857143,3.823486317361063,10.0,4.0,6,3,2,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,7.800000000000001,-0.7313537016191703,0.6819983600624987,31.0
42.448944,-76.498665,3,18.3,25.6,9.0,54936.58,43230.35,0.0,0.0,0.0,0.0,4.11,7.4,30.74,1.0,31.0,48.0,38.0,47.0,39.0,43.57142857142857,6.704653678780173,-17.0,-16.0,6,4,2,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,16.6,0.7431448254773942,-0.6691306063588582,40.0
42.448944,-76.498665,65,21.4,24.3,18.7,54903.2,7200.0,13.1,13.1,0.0,8.0,5.48,14.8,10.35,1.0,40.0,31.0,48.0,45.0,39.666666666666664,42.57142857142857,6.629659188252473,9.0,-5.0,6,5,2,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,5.600000000000001,0.48480962024633717,-0.8746197071393957,31.0
42.448944,-76.498665,3,23.0,27.8,16.1,54866.05,42900.08,0.0,0.0,0.0,0.0,7.78,12.2,23.88,1.0,31.0,40.0,31.0,46.0,34.0,40.57142857142857,7.785823502947328,-9.0,-15.0,6,6,2,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,11.7,-0.7193398003386512,0.6946583704589973,32.0
42.448944,-76.498665,3,17.9,22.3,14.3,54825.22,38889.61,0.0,0.0,0.0,0.0,6.49,10.4,26.45,1.0,32.0,31.0,40.0,50.0,34.333333333333336,38.57142857142857,7.955231881329015,1.0,-18.0,7,0,2,-0.4999999999999998,-0.8660254037844388,0.0,1.0,8.0,-0.7547095802227722,0.656059028990507,28.0
42.448944,-76.498665,3,19.5,27.9,10.1,54780.75,43200.0,0.0,0.0,0.0,0.0,3.4,5.1,30.27,1.0,28.0,32.0,31.0,38.0,30.333333333333332,35.42857142857143,6.972736021035555,-4.0,-10.0,7,1,2,-0.4999999999999998,-0.8660254037844388,0.7818314824680298,0.6234898018587336,17.799999999999997,0.6427876096865395,-0.7660444431189779,37.0
42.448944,-76.498665,3,24.7,30.2,18.3,54732.73,38583.0,0.0,0.0,0.0,0.0,6.49,13.0,28.18,1.0,37.0,28.0,32.0,48.0,32.333333333333336,35.285714285714285,6.921326600064544,9.0,-11.0,7,2,2,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,11.899999999999999,0.3090169943749475,-0.9510565162951535,49.0
42.448944,-76.498665,3,26.3,31.4,22.6,54681.2,28204.65,0.0,0.0,0.0,0.0,3.19,10.0,21.68,1.0,49.0,37.0,28.0,31.0,38.0,35.42857142857143,7.230886134196376,12.0,18.0,7,3,2,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419,8.799999999999997,0.258819045102521,-0.9659258262890682,47.0
42.448944,-76.498665,81,25.5,30.6,22.2,54626.27,25895.69,3.6,3.6,0.0,1.0,2.4,3.4,17.12,1.0,47.0,49.0,37.0,40.0,44.333333333333336,37.714285714285715,8.077010290825092,-2.0,7.0,7,4,2,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,8.400000000000002,0.4067366430758002,0.9135454576426009,34.0
42.448944,-76.498665,81,26.1,31.8,22.3,54567.98,42987.27,14.8,14.8,0.0,2.0,5.37,7.6,23.18,1.0,34.0,47.0,49.0,31.0,43.333333333333336,36.857142857142854,8.112306935115496,-13.0,3.0,7,5,2,-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,9.5,-0.9945218953682734,0.10452846326765299,41.0
42.448944,-76.498665,1,24.1,29.3,18.1,54506.41,48776.88,0.0,0.0,0.0,0.0,2.68,4.3,27.33,1.0,41.0,34.0,47.0,32.0,40.666666666666664,38.285714285714285,7.782764841072084,7.0,9.0,7,6,2,-0.4999999999999998,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,11.2,-0.01745240643728356,0.9998476951563913,44.0
42.448944,-76.498665,3,25.4,32.6,17.7,54441.63,49333.8,0.0,0.0,0.0,0.0,2.42,6.1,27.99,1.0,44.0,41.0,34.0,28.0,39.666666666666664,40.0,7.483314773547835,3.0,16.0,7,0,2,-0.4999999999999998,-0.8660254037844388,0.0,1.0,14.900000000000002,-0.8386705679454242,-0.544639035015027,46.0
42.448944,-76.498665,3,26.6,32.6,20.3,54373.72,42402.75,0.0,0.0,0.0,0.0,4.07,5.6,27.31,1.0,46.0,44.0,41.0,37.0,43.666666666666664,42.57142857142857,5.50324579550229,2.0,9.0,7,1,2,-0.4999999999999998,-0.8660254037844388,0.7818314824680298,0.6234898018587336,12.3,-0.8910065241883678,-0.45399049973954697,47.0
42.448944,-76.498665,95,27.0,33.9,22.7,54302.75,16533.23,3.9,3.9,0.0,2.0,7.88,13.9,18.46,1.0,47.0,46.0,44.0,49.0,45.666666666666664,44.0,5.099019513592725,1.0,-2.0,7,2,2,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,11.2,0.3420201433256689,-0.9396926207859083,42.0
42.448944,-76.498665,65,23.0,24.9,20.3,54228.56,10158.08,11.6,11.6,0.0,2.0,3.68,7.5,10.92,1.0,42.0,47.0,46.0,47.0,45.0,43.0,4.618802153516937,-5.0,-5.0,7,3,2,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419,4.599999999999998,-0.275637355816999,-0.9612616959383189,29.0
42.448944,-76.498665,3,24.1,29.7,19.8,54150.52,41390.55,0.0,0.0,0.0,0.0,2.7,5.1,26.56,1.0,29.0,42.0,47.0,34.0,39.333333333333336,40.42857142857143,6.604471789556443,-13.0,-5.0,7,4,2,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,9.899999999999999,0.4226182617406995,-0.9063077870366499,34.0
42.448944,-76.498665,3,25.2,30.3,20.1,54068.71,49770.95,0.0,0.0,0.0,0.0,3.94,5.5,29.04,1.0,34.0,29.0,42.0,41.0,35.0,40.42857142857143,6.604471789556443,5.0,-7.0,7,5,2,-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,10.2,-0.19080899537654467,0.981627183447664,43.0
42.448944,-76.498665,3,24.9,32.7,17.1,53983.27,46800.0,0.0,0.0,0.0,0.0,3.61,7.8,27.83,1.0,43.0,34.0,29.0,44.0,35.333333333333336,40.714285714285715,6.676183683170186,9.0,-1.0,7,6,2,-0.4999999999999998,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,15.600000000000001,-0.5446390350150271,-0.838670567945424,48.0
42.448944,-76.498665,63,26.3,33.2,22.0,53894.36,43200.0,5.0,5.0,0.0,1.0,4.56,6.5,26.63,1.0,48.0,43.0,34.0,46.0,41.666666666666664,41.285714285714285,7.158079018709874,5.0,2.0,7,0,2,-0.4999999999999998,-0.8660254037844388,0.0,1.0,11.200000000000003,0.10452846326765373,-0.9945218953682733,44.0
42.448944,-76.498665,3,25.1,32.0,19.1,53802.12,43200.0,0.0,0.0,0.0,0.0,8.75,14.9,23.18,1.0,44.0,48.0,43.0,47.0,45.0,41.0,6.9761498454853985,-4.0,-3.0,7,1,2,-0.4999999999999998,-0.8660254037844388,0.7818314824680298,0.6234898018587336,12.899999999999999,-0.15643446504023073,-0.9876883405951378,45.0
42.448944,-76.498665,51,23.6,27.5,20.2,53706.69,20850.08,0.4,0.4,0.0,1.0,3.28,5.4,16.51,1.0,45.0,44.0,48.0,42.0,45.666666666666664,40.714285714285715,6.725927091345437,1.0,3.0,7,2,2,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,7.300000000000001,-0.13917310096006588,0.9902680687415703,39.0
42.448944,-76.498665,45,21.0,24.6,16.7,53608.22,50400.0,0.0,0.0,0.0,0.0,5.87,8.5,26.06,1.0,39.0,45.0,44.0,29.0,42.666666666666664,40.285714285714285,6.725927091345437,-6.0,10.0,7,3,2,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419,7.900000000000002,-0.5877852522924734,0.8090169943749473,31.0
42.448944,-76.498665,2,19.7,26.2,12.8,53506.85,50204.29,0.0,0.0,0.0,0.0,2.75,3.7,27.4,1.0,31.0,39.0,45.0,34.0,38.333333333333336,40.57142857142857,6.187545093630716,-8.0,-3.0,7,4,2,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,13.399999999999999,-0.08715574274765832,0.9961946980917455,33.0
42.448944,-76.498665,3,21.0,27.8,13.7,53402.71,49769.35,0.0,0.0,0.0,0.0,3.58,5.0,28.65,1.0,33.0,31.0,39.0,43.0,34.333333333333336,40.42857142857143,6.373307431706624,2.0,-10.0,7,5,2,-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,14.100000000000001,0.27563735581699916,0.9612616959383189,47.0
42.448944,-76.498665,3,21.9,28.7,14.5,53295.95,46800.0,0.0,0.0,0.0,0.0,3.75,4.7,27.95,1.0,47.0,33.0,31.0,48.0,37.0,41.0,6.806859285553992,14.0,-1.0,7,6,2,-0.4999999999999998,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,14.2,-0.08715574274765832,0.9961946980917455,44.0
42.448944,-76.498665,61,22.2,29.9,16.9,53186.7,36000.0,2.2,2.2,0.0,1.0,4.46,9.9,25.09,1.0,44.0,47.0,33.0,44.0,41.333333333333336,40.42857142857143,6.267831705280028,-3.0,0.0,7,0,2,-0.4999999999999998,-0.8660254037844388,0.0,1.0,13.0,0.6427876096865395,-0.7660444431189779,40.0
42.448944,-76.498665,61,23.2,28.7,18.7,53075.09,41215.4,3.7,3.7,0.0,4.0,2.73,4.3,24.8,1.0,40.0,44.0,47.0,45.0,43.666666666666664,39.857142857142854,6.0670852812139575,-4.0,-5.0,7,1,2,-0.4999999999999998,-0.8660254037844388,0.7818314824680298,0.6234898018587336,10.0,-0.20791169081775987,0.9781476007338056,47.0
42.448944,-76.498665,3,22.9,28.8,19.4,52961.27,37109.3,0.0,0.0,0.0,0.0,6.39,8.6,23.47,1.0,47.0,40.0,44.0,39.0,43.666666666666664,40.142857142857146,6.388233230676778,7.0,8.0,7,2,2,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,9.400000000000002,0.7071067811865476,-0.7071067811865475,42.0
42.448944,-76.498665,3,21.6,25.6,17.4,52845.36,43254.25,0.0,0.0,0.0,0.0,5.91,9.2,25.29,1.0,42.0,47.0,40.0,31.0,43.0,40.57142857142857,6.399404734221787,-5.0,11.0,7,3,2,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419,8.200000000000003,-0.8191520442889918,0.573576436351046,32.0
42.448944,-76.498665,0,19.9,26.2,12.8,52727.49,49635.96,0.0,0.0,0.0,0.0,4.11,5.9,28.11,1.0,32.0,42.0,47.0,33.0,40.333333333333336,40.714285714285715,6.15668432719765,-10.0,-1.0,7,4,2,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,13.399999999999999,-0.5000000000000004,0.8660254037844384,33.0
42.448944,-76.498665,1,20.1,27.8,11.9,52607.78,48079.99,0.0,0.0,0.0,0.0,2.13,2.8,28.27,1.0,33.0,32.0,42.0,47.0,35.666666666666664,40.714285714285715,6.15668432719765,1.0,-14.0,7,5,2,-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,15.9,0.0697564737441253,0.9975640502598242,40.0
42.448944,-76.498665,1,22.6,30.9,14.1,52486.36,47763.53,0.0,0.0,0.0,0.0,2.62,2.6,27.73,1.0,40.0,33.0,32.0,44.0,35.0,39.714285714285715,5.498917642417868,7.0,-4.0,7,6,2,-0.4999999999999998,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,16.799999999999997,0.8571673007021123,-0.5150380749100543,45.0
42.448944,-76.498665,3,23.4,30.9,16.0,52363.36,38269.55,0.0,0.0,0.0,0.0,2.28,3.0,25.0,1.0,45.0,40.0,33.0,40.0,39.333333333333336,39.857142857142854,5.639993245521049,5.0,5.0,7,0,2,-0.4999999999999998,-0.8660254037844388,0.0,1.0,14.899999999999999,0.981627183447664,0.19080899537654492,44.0
42.448944,-76.498665,3,24.8,29.8,20.5,52238.88,24854.49,0.0,0.0,0.0,0.0,4.71,9.5,15.67,1.0,44.0,45.0,40.0,47.0,43.0,40.42857142857143,5.855400437691136,-1.0,-3.0,7,1,2,-0.4999999999999998,-0.8660254037844388,0.7818314824680298,0.6234898018587336,9.3,0.6427876096865395,-0.7660444431189779,37.0
42.448944,-76.498665,51,24.9,27.6,22.9,52112.71,14400.0,0.4,0.4,0.0,1.0,5.37,11.9,13.01,1.0,37.0,44.0,45.0,42.0,42.0,39.0,5.163977794943148,-7.0,-5.0,7,2,2,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,4.700000000000003,-0.754709580222772,-0.6560590289905073,43.0
42.448944,-76.498665,1,25.5,31.4,19.6,51983.87,46922.11,0.0,0.0,0.0,0.0,2.73,4.2,25.34,1.0,43.0,37.0,44.0,32.0,41.333333333333336,39.142857142857146,5.273473599964547,6.0,11.0,8,3,2,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,11.799999999999997,0.8987940462991669,0.43837114678907746,50.0
42.448944,-76.498665,51,23.9,29.2,21.2,51852.45,10800.0,1.2,1.2,0.0,3.0,3.94,5.1,16.23,1.0,50.0,43.0,37.0,33.0,43.333333333333336,41.714285714285715,5.589105048046108,7.0,17.0,8,4,2,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,8.0,0.9781476007338057,-0.20791169081775934,40.0
42.448944,-76.498665,51,23.9,26.7,21.5,51718.59,7789.21,0.8,0.8,0.0,2.0,1.39,2.4,15.83,1.0,40.0,50.0,43.0,40.0,44.333333333333336,42.714285714285715,4.231401884099544,-10.0,0.0,8,5,2,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,5.199999999999999,-0.945518575599317,0.3255681544571563,33.0
42.448944,-76.498665,3,25.2,30.9,21.1,51582.45,44598.93,0.0,0.0,0.0,0.0,4.72,7.0,23.8,1.0,33.0,40.0,50.0,45.0,41.0,41.714285714285715,5.589105048046108,-7.0,-12.0,8,6,2,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,9.799999999999997,-0.6018150231520483,0.7986355100472928,42.0
42.448944,-76.498665,55,23.1,29.9,18.0,51444.18,39124.81,1.1,1.1,0.0,1.0,4.02,8.0,22.06,1.0,42.0,33.0,40.0,44.0,38.333333333333336,41.285714285714285,5.4072262055599705,9.0,-2.0,8,0,2,-0.8660254037844384,-0.5000000000000004,0.0,1.0,11.899999999999999,0.49999999999999994,-0.8660254037844387,36.0
42.448944,-76.498665,65,21.3,22.1,18.9,51303.94,1360.34,25.1,25.1,0.0,4.0,4.0,6.2,10.58,1.0,36.0,42.0,33.0,37.0,37.0,40.142857142857146,5.580578567035532,-6.0,-1.0,8,1,2,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,3.200000000000003,-0.6018150231520483,0.7986355100472928,21.0
42.448944,-76.498665,51,20.7,25.1,17.2,51161.87,45567.36,0.4,0.4,0.0,1.0,2.83,7.8,22.94,1.0,21.0,36.0,42.0,43.0,33.0,37.857142857142854,9.191092996819782,-15.0,-22.0,8,2,2,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,7.900000000000002,0.8290375725550417,0.5591929034707468,22.0
